,Label
2016-01-04,1489.25
2016-01-05,1482.25
2016-01-06,1463.5
2016-01-07,1486.0
2016-01-08,1482.75
2016-01-11,1475.25
2016-01-12,1494.0
2016-01-13,1527.5
2016-01-14,1515.5
2016-01-15,1518.75
2016-01-18,1524.25
2016-01-19,1504.25
2016-01-20,1527.0
2016-01-21,1535.0
2016-01-22,1495.0
2016-01-25,1500.0
2016-01-26,1480.0
2016-01-27,1481.5
2016-01-28,1484.5
2016-01-29,1502.5
2016-02-01,1514.0
2016-02-02,1524.0
2016-02-03,1523.25
2016-02-04,1528.5
2016-02-05,1562.75
2016-02-08,1587.25
2016-02-09,1557.5
2016-02-10,1577.25
2016-02-11,1574.75
2016-02-12,1577.0
2016-02-15,1596.25
2016-02-16,1587.25
2016-02-17,1605.5
2016-02-18,1598.25
2016-02-19,1604.75
2016-02-22,1604.0
2016-02-23,1569.25
2016-02-24,1579.25
2016-02-25,1550.75
2016-02-26,1551.75
2016-02-29,1528.5
2016-03-01,1504.75
2016-03-02,1489.0
2016-03-03,1508.0
2016-03-04,1496.5
2016-03-07,1487.5
2016-03-08,1479.25
2016-03-09,1467.0
2016-03-10,1467.25
2016-03-11,1477.25
2016-03-14,1484.75
2016-03-15,1510.75
2016-03-16,1523.25
2016-03-17,1516.5
2016-03-18,1499.0
2016-03-21,1494.25
2016-03-22,1484.25
2016-03-23,1503.5
2016-03-24,1494.75
2016-03-29,1523.5
2016-03-30,1547.0
2016-03-31,1547.25
2016-04-01,1544.5
2016-04-04,1582.0
2016-04-05,1587.0
2016-04-06,1617.0
2016-04-07,1626.25
2016-04-08,1643.75
2016-04-11,1645.25
2016-04-12,1642.0
2016-04-13,1641.25
2016-04-14,1663.75
2016-04-15,1669.75
2016-04-18,1616.25
2016-04-19,1615.0
2016-04-20,1592.25
2016-04-21,1581.75
2016-04-22,1542.75
2016-04-25,1536.0
2016-04-26,1547.25
2016-04-27,1528.75
2016-04-28,1516.75
2016-04-29,1532.0
2016-05-03,1531.25
2016-05-04,1539.25
2016-05-05,1533.0
2016-05-06,1535.5
2016-05-09,1543.75
2016-05-10,1548.0
2016-05-11,1536.25
2016-05-12,1547.0
2016-05-13,1546.0
2016-05-16,1543.75
2016-05-17,1556.5
2016-05-18,1528.0
2016-05-19,1534.75
2016-05-20,1542.75
2016-05-23,1553.5
2016-05-24,1594.75
2016-05-25,1569.75
2016-05-26,1568.75
2016-05-27,1603.0
2016-05-31,1605.25
2016-06-01,1613.75
2016-06-02,1592.5
2016-06-03,1608.0
2016-06-06,1623.9
2016-06-07,1625.75
2016-06-08,1625.75
2016-06-09,1633.25
2016-06-10,1608.25
2016-06-13,1585.75
2016-06-14,1613.5
2016-06-15,1626.75
2016-06-16,1643.0
2016-06-17,1655.25
2016-06-20,1640.5
2016-06-21,1644.25
2016-06-22,1641.0
2016-06-23,1629.5
2016-06-24,1653.75
2016-06-27,1640.25
2016-06-28,1662.0
2016-06-29,1659.0
2016-06-30,1670.75
2016-07-01,1654.75
