,Label
2019-01-02,19601.0
2019-01-03,19578.5
2019-01-04,19789.0
2019-01-07,19945.0
2019-01-08,20095.0
2019-01-09,20215.0
2019-01-10,20380.0
2019-01-11,20620.0
2019-01-14,20760.0
2019-01-15,20655.0
2019-01-16,20690.0
2019-01-17,20735.0
2019-01-18,20785.0
2019-01-21,20560.0
2019-01-22,20814.0
2019-01-23,21120.0
2019-01-24,20815.0
2019-01-25,20785.0
2019-01-28,20805.0
2019-01-29,20885.0
2019-01-30,20930.0
2019-01-31,20985.0
2019-02-01,20882.0
2019-02-04,20910.0
2019-02-05,21055.0
2019-02-06,21000.0
2019-02-07,21097.0
2019-02-08,21057.0
2019-02-11,20970.0
2019-02-12,21153.0
2019-02-13,20950.0
2019-02-14,21250.0
2019-02-15,21180.0
2019-02-18,21201.0
2019-02-19,21299.0
2019-02-20,21508.0
2019-02-21,21680.0
2019-02-22,21905.0
2019-02-25,21770.0
2019-02-26,21680.0
2019-02-27,21747.0
2019-02-28,21710.0
2019-03-01,21534.0
2019-03-04,21597.0
2019-03-05,21445.0
2019-03-06,21521.0
2019-03-07,21420.0
2019-03-08,21091.0
2019-03-11,21395.0
2019-03-12,21227.0
2019-03-13,21232.0
2019-03-14,21120.5
2019-03-15,21220.0
2019-03-18,21330.0
2019-03-19,21420.0
2019-03-20,21432.0
2019-03-21,21490.0
2019-03-22,21410.0
2019-03-25,21345.0
2019-03-26,21400.0
2019-03-27,21475.0
2019-03-28,21447.0
2019-03-29,21524.0
2019-04-01,21290.0
2019-04-02,21315.0
2019-04-03,21270.0
2019-04-04,21130.0
2019-04-05,20940.0
2019-04-08,20967.0
2019-04-09,20930.0
2019-04-10,20640.0
2019-04-11,20710.0
2019-04-12,20690.0
2019-04-15,20650.0
2019-04-16,20485.0
2019-04-17,20350.0
2019-04-18,19980.0
2019-04-23,19781.0
2019-04-24,19913.0
2019-04-25,20035.0
2019-04-26,19745.0
2019-04-29,19741.0
2019-04-30,19639.0
2019-05-01,19362.0
2019-05-02,19420.0
2019-05-03,19542.0
2019-05-07,19600.0
2019-05-08,19428.0
2019-05-09,19821.0
2019-05-10,19505.0
2019-05-13,20005.0
2019-05-14,20040.0
2019-05-15,19645.0
2019-05-16,19690.0
2019-05-17,19670.0
2019-05-20,19724.0
2019-05-21,19620.0
2019-05-22,19645.0
2019-05-23,19590.0
2019-05-24,19459.0
2019-05-28,18880.0
2019-05-29,18892.0
2019-05-30,18825.0
2019-05-31,19350.0
2019-06-03,19255.0
2019-06-04,19310.0
2019-06-05,19381.0
2019-06-06,19340.0
2019-06-07,19350.0
2019-06-10,19285.0
2019-06-11,19530.0
2019-06-12,19533.0
2019-06-13,19356.0
2019-06-14,19092.0
2019-06-17,19230.0
2019-06-18,18955.0
2019-06-19,19220.0
2019-06-20,19070.0
2019-06-21,19095.0
2019-06-24,19065.0
2019-06-25,18771.0
2019-06-26,18843.0
2019-06-27,18833.0
2019-06-28,18890.0
