,Label
2015-01-02,6182.5
2015-01-05,6175.75
2015-01-06,6166.5
2015-01-07,6101.0
2015-01-08,5939.5
2015-01-09,5619.0
2015-01-12,5681.0
2015-01-13,5768.0
2015-01-14,5709.0
2015-01-15,5722.0
2015-01-16,5801.0
2015-01-19,5696.5
2015-01-20,5549.0
2015-01-21,5628.5
2015-01-22,5453.0
2015-01-23,5519.5
2015-01-26,5433.0
2015-01-27,5541.0
2015-01-28,5525.0
2015-01-29,5719.0
2015-01-30,5732.75
2015-02-02,5743.5
2015-02-03,5670.0
2015-02-04,5687.5
2015-02-05,5604.75
2015-02-06,5610.25
2015-02-09,5752.25
2015-02-10,5754.0
2015-02-11,5764.0
2015-02-12,5659.75
2015-02-13,5759.5
2015-02-16,5766.25
2015-02-17,5708.0
2015-02-18,5684.5
2015-02-19,5800.0
2015-02-20,5803.0
2015-02-23,5917.5
2015-02-24,5924.0
2015-02-25,5925.5
2015-02-26,5841.75
2015-02-27,5861.5
2015-03-02,5857.0
2015-03-03,5765.5
2015-03-04,5894.0
2015-03-05,5788.5
2015-03-06,5754.5
2015-03-09,5867.0
2015-03-10,5882.0
2015-03-11,5864.25
2015-03-12,5805.0
2015-03-13,5695.5
2015-03-16,5879.25
2015-03-17,6073.5
2015-03-18,6149.5
2015-03-19,6174.0
2015-03-20,6149.5
2015-03-23,6195.5
2015-03-24,6078.5
2015-03-25,6106.5
2015-03-26,6064.5
2015-03-27,6068.0
2015-03-30,6003.25
2015-03-31,6084.5
2015-04-01,6027.75
2015-04-02,6015.0
2015-04-07,6056.0
2015-04-08,6001.25
2015-04-09,5955.0
2015-04-10,5960.75
2015-04-13,6067.5
2015-04-14,6069.0
2015-04-15,5985.75
2015-04-16,5943.0
2015-04-17,5902.0
2015-04-20,5943.0
2015-04-21,6031.0
2015-04-22,6070.0
2015-04-23,6132.0
2015-04-24,6162.5
2015-04-27,6364.5
2015-04-28,6411.5
2015-04-29,6481.75
2015-04-30,6389.25
2015-05-01,6403.0
2015-05-05,6391.5
2015-05-06,6368.5
2015-05-07,6446.5
2015-05-08,6410.0
2015-05-11,6406.25
2015-05-12,6414.75
2015-05-13,6369.0
2015-05-14,6210.0
2015-05-15,6214.0
2015-05-18,6249.0
2015-05-19,6156.0
2015-05-20,6103.5
2015-05-21,6079.5
2015-05-22,6091.5
2015-05-26,6005.25
2015-05-27,6014.5
2015-05-28,6029.0
2015-05-29,6000.5
2015-06-01,5906.25
2015-06-02,5927.0
2015-06-03,5938.75
2015-06-04,5956.25
2015-06-05,6023.75
2015-06-08,5864.0
2015-06-09,5892.5
2015-06-10,5784.0
2015-06-11,5725.0
2015-06-12,5726.0
2015-06-15,5736.25
2015-06-16,5642.0
2015-06-17,5636.75
2015-06-18,5763.0
2015-06-19,5722.75
2015-06-22,5754.25
2015-06-23,5745.0
2015-06-24,5784.0
2015-06-25,5754.75
2015-06-26,5765.75
2015-06-29,5778.0
2015-06-30,5744.0
2015-07-01,5576.0
