,Label
2020-07-01,6135.25
2020-07-02,6184.75
2020-07-03,6230.25
2020-07-06,6300.35
2020-07-07,6418.55
2020-07-08,6580.0
2020-07-09,6495.5
2020-07-10,6378.75
2020-07-13,6437.75
2020-07-14,6456.0
2020-07-15,6494.25
2020-07-16,6544.45
2020-07-17,6503.0
2020-07-20,6570.0
2020-07-21,6430.25
2020-07-22,6426.5
2020-07-23,6490.0
2020-07-24,6482.0
2020-07-27,6441.75
2020-07-28,6422.0
2020-07-29,6495.0
2020-07-30,6453.0
2020-07-31,6498.75
2020-08-03,6479.75
2020-08-04,6308.0
2020-08-05,6393.75
2020-08-06,6381.75
2020-08-07,6434.5
2020-08-10,6263.5
2020-08-11,6377.75
2020-08-12,6450.75
2020-08-13,6581.0
2020-08-14,6698.75
2020-08-17,6617.75
2020-08-18,6511.5
2020-08-19,6533.75
2020-08-20,6546.25
2020-08-21,6615.0
2020-08-24,6640.75
2020-08-25,6697.5
2020-08-26,6708.75
2020-08-27,6709.75
2020-08-28,6574.5
2020-09-01,6729.5
2020-09-02,6810.75
2020-09-03,6695.25
2020-09-04,6758.5
2020-09-07,6690.0
2020-09-08,6770.25
2020-09-09,6814.5
2020-09-10,6777.75
2020-09-11,6793.4
2020-09-14,6806.25
2020-09-15,6852.75
2020-09-16,6718.5
2020-09-17,6808.0
2020-09-18,6617.1
2020-09-21,6527.25
2020-09-22,6543.55
2020-09-23,6559.5
2020-09-24,6574.0
2020-09-25,6668.0
2020-09-28,6374.75
2020-09-29,6546.75
2020-09-30,6505.0
2020-10-01,6513.75
2020-10-02,6666.25
2020-10-05,6678.25
2020-10-06,6767.5
2020-10-07,6728.0
2020-10-08,6681.75
2020-10-09,6702.5
2020-10-12,6738.15
2020-10-13,6723.8
2020-10-14,6758.75
2020-10-15,6879.0
2020-10-16,6977.75
2020-10-19,6907.0
2020-10-20,6852.25
2020-10-21,6760.75
2020-10-22,6778.65
2020-10-23,6730.0
2020-10-26,6716.5
2020-10-27,6707.5
