,Label
2019-01-02,2498.5
2019-01-03,2554.25
2019-01-04,2590.5
2019-01-07,2596.5
2019-01-08,2588.5
2019-01-09,2628.0
2019-01-10,2648.5
2019-01-11,2682.5
2019-01-14,2689.5
2019-01-15,2661.5
2019-01-16,2692.25
2019-01-17,2730.0
2019-01-18,2789.0
2019-01-21,2808.0
2019-01-22,2741.75
2019-01-23,2705.0
2019-01-24,2722.75
2019-01-25,2702.0
2019-01-28,2643.25
2019-01-29,2601.75
2019-01-30,2593.0
2019-01-31,2588.5
2019-02-01,2651.0
2019-02-04,2655.5
2019-02-05,2680.5
2019-02-06,2724.5
2019-02-07,2703.5
2019-02-08,2742.5
2019-02-11,2737.25
2019-02-12,2765.0
2019-02-13,2775.5
2019-02-14,2813.5
2019-02-15,2821.5
2019-02-18,2769.5
2019-02-19,2801.25
2019-02-20,2802.5
2019-02-21,2738.5
2019-02-22,2723.5
2019-02-25,2778.5
2019-02-26,2890.0
2019-02-27,2888.0
2019-02-28,2880.0
2019-03-01,2830.5
2019-03-04,2817.0
2019-03-05,2850.0
2019-03-06,2896.5
2019-03-07,2869.5
2019-03-08,2846.0
2019-03-11,2868.5
2019-03-12,2920.0
2019-03-13,2943.0
2019-03-14,2928.5
2019-03-15,2999.75
2019-03-18,2995.5
2019-03-19,2920.0
2019-03-20,3000.0
2019-03-21,2968.0
2019-03-22,2981.0
2019-03-25,2956.0
2019-03-26,2921.0
2019-03-27,2947.5
2019-03-28,2941.0
2019-03-29,3031.0
2019-04-01,2985.5
2019-04-02,2899.0
2019-04-03,2917.0
2019-04-04,2867.0
2019-04-05,2842.0
2019-04-08,2848.5
2019-04-09,2865.0
2019-04-10,2887.5
2019-04-11,2920.5
2019-04-12,2960.0
2019-04-15,2862.0
2019-04-16,2816.0
2019-04-17,2871.0
2019-04-18,2805.0
2019-04-23,2751.5
2019-04-24,2709.0
2019-04-25,2751.5
2019-04-26,2708.0
2019-04-29,2714.25
2019-04-30,2755.5
2019-05-01,2788.0
2019-05-02,2750.5
2019-05-03,2723.25
2019-05-07,2724.5
2019-05-08,2682.0
2019-05-09,2675.0
2019-05-10,2721.0
2019-05-13,2723.0
2019-05-14,2690.0
2019-05-15,2710.0
2019-05-16,2668.0
2019-05-17,2612.0
2019-05-20,2609.5
2019-05-21,2579.0
2019-05-22,2641.5
2019-05-23,2613.0
2019-05-24,2627.0
2019-05-28,2654.5
2019-05-29,2627.5
2019-05-30,2584.0
2019-05-31,2562.5
2019-06-03,2588.0
2019-06-04,2630.0
2019-06-05,2594.5
2019-06-06,2569.5
2019-06-07,2546.5
2019-06-10,2613.0
2019-06-11,2659.5
2019-06-12,2595.0
2019-06-13,2553.0
2019-06-14,2565.0
2019-06-17,2529.0
2019-06-18,2537.0
2019-06-19,2493.0
2019-06-20,2434.5
2019-06-21,2404.0
2019-06-24,2369.5
2019-06-25,2354.5
2019-06-26,2405.0
2019-06-27,2437.0
2019-06-28,2448.25
2019-07-01,2456.0
