,Label
2019-01-02,11563.5
2019-01-03,11545.5
2019-01-04,11771.5
2019-01-07,11736.0
2019-01-08,11516.5
2019-01-09,11628.0
2019-01-10,11707.0
2019-01-11,11907.0
2019-01-14,11761.0
2019-01-15,12054.0
2019-01-16,12281.0
2019-01-17,12406.5
2019-01-18,12591.5
2019-01-21,13194.0
2019-01-22,12978.5
2019-01-23,12855.5
2019-01-24,12909.5
2019-01-25,12491.75
2019-01-28,12407.0
2019-01-29,12327.5
2019-01-30,12324.0
2019-01-31,12119.75
2019-02-01,12320.0
2019-02-04,12374.0
2019-02-05,12578.5
2019-02-06,12828.0
2019-02-07,12776.0
2019-02-08,12915.5
2019-02-11,12896.0
2019-02-12,12877.0
2019-02-13,12971.5
2019-02-14,12969.0
2019-02-15,13114.5
2019-02-18,13171.0
2019-02-19,13574.0
2019-02-20,13506.0
2019-02-21,13156.0
2019-02-22,13003.5
2019-02-25,12807.5
2019-02-26,13015.0
2019-02-27,13118.0
2019-02-28,12799.0
2019-03-01,12844.25
2019-03-04,12925.0
2019-03-05,13049.0
2019-03-06,13121.0
2019-03-07,12911.0
2019-03-08,12903.0
2019-03-11,12871.0
2019-03-12,12994.5
2019-03-13,12976.5
2019-03-14,12795.5
2019-03-15,12896.5
2019-03-18,13021.0
2019-03-19,13057.5
2019-03-20,13244.0
2019-03-21,13081.5
2019-03-22,12987.0
2019-03-25,13100.5
2019-03-26,13114.0
2019-03-27,13136.5
2019-03-28,12892.5
2019-03-29,12941.25
2019-04-01,12907.5
2019-04-02,12867.5
2019-04-03,12813.0
2019-04-04,12588.0
2019-04-05,12308.0
2019-04-08,12326.5
2019-04-09,12251.5
2019-04-10,12353.5
2019-04-11,12333.0
2019-04-12,12131.5
2019-04-15,12100.0
2019-04-16,12075.0
2019-04-17,12136.5
2019-04-18,11994.0
2019-04-23,11904.5
2019-04-24,11735.0
2019-04-25,11885.0
2019-04-26,11759.0
2019-04-29,11912.0
2019-04-30,12158.0
2019-05-01,12196.0
2019-05-02,12002.0
2019-05-03,11974.0
2019-05-07,12068.0
2019-05-08,11979.5
2019-05-09,11892.0
2019-05-10,12347.0
2019-05-13,12099.0
2019-05-14,12015.0
2019-05-15,12139.5
2019-05-16,11971.5
2019-05-17,11820.0
2019-05-20,11757.0
2019-05-21,11653.0
2019-05-22,11594.0
2019-05-23,11542.0
2019-05-24,11564.0
2019-05-28,11807.0
2019-05-29,11757.0
2019-05-30,11762.0
2019-05-31,11792.0
2019-06-03,11688.0
2019-06-04,11871.0
2019-06-05,12021.0
2019-06-06,12229.75
2019-06-07,12018.5
2019-06-10,12069.5
2019-06-11,12234.0
2019-06-12,12424.0
2019-06-13,12658.0
2019-06-14,12617.0
2019-06-17,12266.0
2019-06-18,12004.5
2019-06-19,12271.5
2019-06-20,12270.0
2019-06-21,12418.0
2019-06-24,12676.0
2019-06-25,12646.5
2019-06-26,12928.0
2019-06-27,13073.0
2019-06-28,13409.5
