,Label
2017-07-03,1896.25
2017-07-04,1904.75
2017-07-05,1894.0
2017-07-06,1892.25
2017-07-07,1892.25
2017-07-10,1890.5
2017-07-11,1909.25
2017-07-12,1920.75
2017-07-13,1916.75
2017-07-14,1884.5
2017-07-17,1895.75
2017-07-18,1884.0
2017-07-19,1902.75
2017-07-20,1894.25
2017-07-21,1889.0
2017-07-24,1945.75
2017-07-25,2017.25
2017-07-26,2019.0
2017-07-27,2032.0
2017-07-28,2037.75
2017-07-31,2027.25
2017-08-01,2054.25
2017-08-02,2100.0
2017-08-03,2083.25
2017-08-04,2071.5
2017-08-07,2089.25
2017-08-08,2086.5
2017-08-09,2101.25
2017-08-10,2106.5
2017-08-11,2066.25
2017-08-14,2084.75
2017-08-15,2069.0
2017-08-16,2098.75
2017-08-17,2116.0
2017-08-18,2097.5
2017-08-21,2072.25
2017-08-22,2080.25
2017-08-23,2082.5
2017-08-24,2071.5
2017-08-25,2091.25
2017-08-29,2104.0
2017-08-30,2078.25
2017-08-31,2068.25
2017-09-01,2056.75
2017-09-04,2060.25
2017-09-05,2095.75
2017-09-06,2149.75
2017-09-07,2146.25
2017-09-08,2136.5
2017-09-11,2124.75
2017-09-12,2101.0
2017-09-13,2106.25
2017-09-14,2107.25
2017-09-15,2080.0
2017-09-18,2083.25
2017-09-19,2114.25
2017-09-20,2143.75
2017-09-21,2148.25
2017-09-22,2130.75
2017-09-25,2149.75
2017-09-26,2138.0
2017-09-27,2104.75
2017-09-28,2121.75
2017-09-29,2109.75
2017-10-02,2110.0
2017-10-03,2115.25
2017-10-04,2101.5
2017-10-05,2145.0
2017-10-06,2124.25
2017-10-09,2124.75
2017-10-10,2144.5
2017-10-11,2172.75
2017-10-12,2175.5
2017-10-13,2150.25
2017-10-16,2143.0
2017-10-17,2141.75
2017-10-18,2168.0
2017-10-19,2154.85
2017-10-20,2165.75
2017-10-23,2151.25
2017-10-24,2112.5
2017-10-25,2090.25
2017-10-26,2075.75
2017-10-27,2084.5
2017-10-30,2089.1
2017-10-31,2061.0
2017-11-01,2086.5
2017-11-02,2084.5
2017-11-03,2086.5
2017-11-06,2068.75
2017-11-07,2065.5
2017-11-08,2089.25
2017-11-09,2097.0
2017-11-10,2117.25
2017-11-13,2119.75
2017-11-14,2088.25
2017-11-15,2053.5
2017-11-16,2034.0
2017-11-17,2058.5
2017-11-20,2052.0
2017-11-21,2035.5
2017-11-22,2002.0
2017-11-23,1992.0
2017-11-24,1992.0
2017-11-27,2000.5
2017-11-28,1994.5
2017-11-29,1988.75
2017-11-30,2033.25
2017-12-01,2050.5
2017-12-04,2056.5
2017-12-05,2080.5
2017-12-06,2105.25
2017-12-07,2133.75
2017-12-08,2181.25
2017-12-11,2241.75
2017-12-12,2274.5
2017-12-13,2256.0
2017-12-14,2252.0
2017-12-15,2212.5
2017-12-18,2235.0
2017-12-19,2188.25
2017-12-20,2158.75
2017-12-21,2134.5
2017-12-22,2167.25
2017-12-27,2164.75
2017-12-28,2202.75
2017-12-29,2216.75
