,Label
2018-01-02,12642.0
2018-01-03,12883.5
2018-01-04,12573.0
2018-01-05,12684.0
2018-01-08,12807.0
2018-01-09,12482.0
2018-01-10,12351.25
2018-01-11,12421.0
2018-01-12,12678.5
2018-01-15,12723.5
2018-01-16,12810.0
2018-01-17,13539.5
2018-01-18,13662.5
2018-01-19,13618.5
2018-01-22,13775.5
2018-01-23,13317.0
2018-01-24,13559.5
2018-01-25,13965.5
2018-01-26,13400.0
2018-01-29,13705.0
2018-01-30,13345.0
2018-01-31,13134.0
2018-02-01,13104.5
2018-02-02,12932.5
2018-02-05,13060.0
2018-02-06,13408.0
2018-02-07,14056.0
2018-02-08,14107.0
2018-02-09,13870.5
2018-02-12,13543.0
2018-02-13,13559.0
2018-02-14,13797.0
2018-02-15,13787.0
2018-02-16,13723.0
2018-02-19,13879.5
2018-02-20,13797.5
2018-02-21,13743.5
2018-02-22,13412.0
2018-02-23,13403.0
2018-02-26,13379.0
2018-02-27,13625.5
2018-02-28,13534.0
2018-03-01,13213.5
2018-03-02,13814.0
2018-03-05,13622.5
2018-03-06,13828.0
2018-03-07,13779.5
2018-03-08,13576.0
2018-03-09,13569.0
2018-03-12,13429.0
2018-03-13,13408.0
2018-03-14,13416.0
2018-03-15,13146.0
2018-03-16,12902.0
2018-03-19,12903.5
2018-03-20,12948.0
2018-03-21,13081.0
2018-03-22,13253.0
2018-03-23,13418.5
2018-03-26,13099.5
2018-03-27,13272.5
2018-03-28,13220.0
2018-03-29,13390.0
2018-04-03,13651.5
2018-04-04,13820.5
2018-04-05,13671.0
2018-04-06,13897.0
2018-04-09,14307.0
2018-04-10,14174.0
2018-04-11,15224.0
2018-04-12,15020.5
2018-04-13,14775.5
2018-04-16,14207.5
2018-04-17,13923.0
2018-04-18,14085.5
2018-04-19,14181.0
2018-04-20,13830.5
2018-04-23,13593.0
2018-04-24,13596.75
2018-04-25,13935.5
2018-04-26,13725.0
2018-04-27,13974.0
2018-04-30,13826.0
2018-05-01,13863.0
2018-05-02,13819.5
2018-05-03,13995.0
2018-05-04,14431.0
2018-05-08,14354.0
2018-05-09,14403.0
2018-05-10,14529.0
2018-05-11,14688.5
2018-05-14,14607.5
2018-05-15,14722.0
2018-05-16,14592.0
2018-05-17,14843.0
2018-05-18,14724.0
2018-05-21,14843.5
2018-05-22,15066.5
2018-05-23,15157.5
2018-05-24,15380.5
2018-05-25,15423.5
2018-05-29,15687.5
2018-05-30,15569.75
2018-05-31,15456.0
2018-06-01,15355.0
2018-06-04,15222.0
2018-06-05,15135.5
2018-06-06,15549.0
2018-06-07,15210.5
2018-06-08,15107.5
2018-06-11,14891.5
2018-06-12,14566.0
2018-06-13,14893.0
2018-06-14,14905.0
2018-06-15,15180.5
2018-06-18,14646.0
2018-06-19,14704.5
2018-06-20,14804.0
2018-06-21,14708.5
2018-06-22,14823.0
2018-06-25,14464.5
2018-06-26,14353.5
2018-06-27,14054.0
2018-06-28,14103.5
2018-06-29,13850.5
